0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 731707
1, 0, Key_signature, 0, "major"
1, 0, MIDI_port, 0
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, Note_on_c, 0, 60, 80
1, 0, Note_on_c, 0, 64, 80
1, 455, Note_off_c, 0, 60, 0
1, 455, Note_off_c, 0, 64, 0
1, 480, Note_on_c, 0, 60, 80
1, 480, Note_on_c, 0, 64, 80
1, 821, Note_off_c, 0, 60, 0
1, 821, Note_off_c, 0, 64, 0
1, 840, Note_on_c, 0, 60, 80
1, 840, Note_on_c, 0, 64, 80
1, 1181, Note_off_c, 0, 60, 0
1, 1181, Note_off_c, 0, 64, 0
1, 1200, Note_on_c, 0, 60, 80
1, 1200, Note_on_c, 0, 64, 80
1, 1883, Note_off_c, 0, 60, 0
1, 1883, Note_off_c, 0, 64, 0
1, 1920, Note_on_c, 0, 60, 80
1, 1920, Note_on_c, 0, 64, 80
1, 2375, Note_off_c, 0, 60, 0
1, 2375, Note_off_c, 0, 64, 0
1, 2400, Note_on_c, 0, 60, 80
1, 2400, Note_on_c, 0, 64, 80
1, 2741, Note_off_c, 0, 60, 0
1, 2741, Note_off_c, 0, 64, 0
1, 2760, Note_on_c, 0, 60, 80
1, 2760, Note_on_c, 0, 64, 80
1, 3101, Note_off_c, 0, 60, 0
1, 3101, Note_off_c, 0, 64, 0
1, 3120, Note_on_c, 0, 60, 80
1, 3120, Note_on_c, 0, 64, 80
1, 3347, Note_off_c, 0, 60, 0
1, 3347, Note_off_c, 0, 64, 0
1, 3480, Note_on_c, 0, 76, 80
1, 3580, Note_off_c, 0, 76, 0
1, 3600, Note_on_c, 0, 77, 80
1, 3700, Note_off_c, 0, 77, 0
1, 3720, Note_on_c, 0, 81, 80
1, 3820, Note_off_c, 0, 81, 0
1, 3840, Note_on_c, 0, 84, 80
1, 4295, Note_off_c, 0, 84, 0
1, 5400, Note_on_c, 0, 84, 80
1, 5500, Note_off_c, 0, 84, 0
1, 5520, Note_on_c, 0, 81, 80
1, 5620, Note_off_c, 0, 81, 0
1, 5640, Note_on_c, 0, 77, 80
1, 5740, Note_off_c, 0, 77, 0
1, 5760, Note_on_c, 0, 76, 80
1, 6215, Note_off_c, 0, 76, 0
1, 9120, Note_on_c, 0, 93, 80
1, 9803, Note_off_c, 0, 93, 0
1, 9840, Note_on_c, 0, 88, 80
1, 12803, Note_off_c, 0, 88, 0
1, 12960, Note_on_c, 0, 98, 80
1, 13301, Note_off_c, 0, 98, 0
1, 13320, Note_on_c, 0, 96, 80
1, 13661, Note_off_c, 0, 96, 0
1, 13680, Note_on_c, 0, 93, 78
1, 15275, Note_off_c, 0, 93, 0
1, 15415, Note_on_c, 0, 91, 64
1, 15478, Note_off_c, 0, 91, 0
1, 16800, Note_on_c, 0, 88, 64
1, 16800, Note_on_c, 0, 93, 64
1, 17483, Note_off_c, 0, 88, 0
1, 17483, Note_off_c, 0, 93, 0
1, 17520, Note_on_c, 0, 88, 64
1, 18431, Note_off_c, 0, 88, 0
1, 18720, Note_on_c, 0, 81, 64
1, 18947, Note_off_c, 0, 81, 0
1, 18960, Note_on_c, 0, 84, 64
1, 19073, Note_off_c, 0, 84, 0
1, 19080, Note_on_c, 0, 88, 64
1, 19421, Note_off_c, 0, 88, 0
1, 19440, Note_on_c, 0, 86, 64
1, 19553, Note_off_c, 0, 86, 0
1, 19560, Note_on_c, 0, 86, 64
1, 19901, Note_off_c, 0, 86, 0
1, 19920, Note_on_c, 0, 84, 64
1, 20033, Note_off_c, 0, 84, 0
1, 20040, Note_on_c, 0, 88, 64
1, 20381, Note_off_c, 0, 88, 0
1, 20400, Note_on_c, 0, 86, 64
1, 20513, Note_off_c, 0, 86, 0
1, 20520, Note_on_c, 0, 86, 64
1, 20861, Note_off_c, 0, 86, 0
1, 20880, Note_on_c, 0, 81, 64
1, 20880, Note_on_c, 0, 86, 64
1, 21335, Note_off_c, 0, 81, 0
1, 21335, Note_off_c, 0, 86, 0
1, 21360, Note_on_c, 0, 84, 64
1, 22955, Note_off_c, 0, 84, 0
1, 23040, Note_on_c, 0, 91, 64
1, 24407, Note_off_c, 0, 91, 0
1, 24480, Note_on_c, 0, 93, 64
1, 24821, Note_off_c, 0, 93, 0
1, 24840, Note_on_c, 0, 88, 64
1, 25067, Note_off_c, 0, 88, 0
1, 25080, Note_on_c, 0, 89, 64
1, 25193, Note_off_c, 0, 89, 0
1, 25200, Note_on_c, 0, 88, 64
1, 25427, Note_off_c, 0, 88, 0
1, 25440, Note_on_c, 0, 101, 64
1, 25781, Note_off_c, 0, 101, 0
1, 25800, Note_on_c, 0, 100, 64
1, 26141, Note_off_c, 0, 100, 0
1, 26160, Note_on_c, 0, 96, 64
1, 26501, Note_off_c, 0, 96, 0
1, 26520, Note_on_c, 0, 93, 64
1, 26861, Note_off_c, 0, 93, 0
1, 26880, Note_on_c, 0, 88, 64
1, 27107, Note_off_c, 0, 88, 0
1, 27120, Note_on_c, 0, 86, 64
1, 27233, Note_off_c, 0, 86, 0
1, 27240, Note_on_c, 0, 86, 64
1, 27581, Note_off_c, 0, 86, 0
1, 27600, Note_on_c, 0, 84, 64
1, 27713, Note_off_c, 0, 84, 0
1, 27720, Note_on_c, 0, 88, 64
1, 28061, Note_off_c, 0, 88, 0
1, 28080, Note_on_c, 0, 86, 64
1, 28193, Note_off_c, 0, 86, 0
1, 28200, Note_on_c, 0, 86, 64
1, 28541, Note_off_c, 0, 86, 0
1, 28560, Note_on_c, 0, 86, 64
1, 29015, Note_off_c, 0, 86, 0
1, 29040, Note_on_c, 0, 84, 66
1, 29723, Note_off_c, 0, 84, 0
